Iteration;TimeStep;Temps_avancement(ms);Temps_affichage(ms);Temps_total(ms)
389;390;0.020569;2.89272;2.91329
390;391;0.027789;3.83739;3.86518
391;392;0.02065;2.60968;2.63033
392;393;0.056745;3.819;3.87575
393;394;0.307725;5.34073;5.64846
394;395;0.048051;3.76462;3.81267
395;396;0.061631;3.02356;3.0852
396;397;0.030884;6.5459;6.57679
397;398;0.021321;3.20627;3.22759
398;399;0.023819;7.13276;7.15658
399;400;0.021968;3.23354;3.25551
400;401;0.029835;5.95353;5.98336
401;402;0.02856;2.79094;2.8195
402;403;0.028329;7.63781;7.66614
403;404;0.078598;10.294;10.3726
404;405;0.022303;2.72721;2.74951
405;406;0.033221;5.10281;5.13603
406;407;0.018221;2.10024;2.11846
407;408;0.065957;3.59929;3.66525
408;409;0.021944;4.92028;4.94223
409;410;0.019076;4.91576;4.93484
410;411;0.022547;6.08556;6.10811
411;412;0.022635;4.40608;4.42871
412;413;0.070662;7.1483;7.21896
413;414;0.074466;6.16374;6.23821
414;415;0.021509;8.54377;8.56528
415;416;0.023145;4.25061;4.27376
416;417;0.019892;3.38143;3.40132
417;418;0.024487;3.16315;3.18764
418;419;0.039764;8.63449;8.67425
419;420;0.035534;4.31801;4.35354
420;421;0.019701;4.76031;4.78001
421;422;0.018738;3.3507;3.36944
422;423;0.022407;6.39954;6.42195
423;424;0.069219;2.41385;2.48307
424;425;0.033896;3.10766;3.14155
425;426;0.019375;2.44957;2.46894
426;427;0.064104;4.76944;4.83354
427;428;0.023268;2.04623;2.06949
428;429;0.019848;2.39552;2.41536
429;430;0.026219;2.40833;2.43455
430;431;0.062503;6.74201;6.80452
431;432;0.016987;6.67897;6.69596
432;433;0.066649;4.81301;4.87966
433;434;0.048284;7.5885;7.63679
434;435;0.024268;4.447;4.47127
435;436;0.035166;4.81037;4.84554
436;437;0.204985;6.28082;6.48581
437;438;0.020081;3.43736;3.45744
438;439;0.041829;6.90243;6.94426
439;440;0.046844;9.3135;9.36034
440;441;0.01884;5.7745;5.79334
441;442;0.035169;5.21465;5.24982
442;443;0.02077;6.59584;6.61661
443;444;0.078851;6.32228;6.40113
444;445;0.027366;5.75596;5.78333
445;446;0.068436;8.61157;8.68001
446;447;0.11852;6.48632;6.60484
447;448;0.022748;2.71272;2.73547
448;449;0.022421;3.03953;3.06195
449;450;0.03955;3.02044;3.05999
450;451;0.026875;3.27366;3.30054
451;452;0.053156;6.28824;6.3414
452;453;0.02164;3.55121;3.57285
453;454;0.032616;2.86878;2.9014
454;455;0.019057;3.51183;3.53089
455;456;0.025158;3.29564;3.3208
456;457;0.024102;2.96795;2.99206
457;458;0.062423;1.88168;1.9441
458;459;0.020345;3.44647;3.46682
459;460;0.019261;2.4988;2.51806
460;461;0.018845;3.52225;3.54109
461;462;0.017887;5.98357;6.00145
462;463;0.043306;4.79889;4.84219
463;464;0.020844;3.49325;3.5141
464;465;0.018231;3.20229;3.22052
465;466;1.56603;4.11404;5.68007
466;467;0.020457;3.43376;3.45422
467;468;0.018188;5.63343;5.65161
468;469;0.042588;8.37046;8.41305
469;470;0.028571;5.32759;5.35616
470;471;0.019294;2.80841;2.8277
471;472;0.050031;7.91459;7.96462
472;473;0.015675;4.28313;4.2988
473;474;0.045016;5.19784;5.24285
474;475;0.026174;8.00582;8.032
475;476;0.019364;3.66904;3.6884
476;477;0.059626;3.44762;3.50725
477;478;0.054235;5.83349;5.88772
478;479;0.016341;4.01649;4.03283
479;480;0.028764;7.64375;7.67252
480;481;0.017583;3.98033;3.99791
481;482;0.047623;3.8759;3.92353
482;483;0.033172;5.04192;5.0751
483;484;0.016506;2.35616;2.37267
484;485;0.017871;2.7156;2.73347
485;486;0.01702;4.73268;4.7497
486;487;0.0205;4.8478;4.8683
487;488;0.019108;2.77075;2.78986
488;489;0.018205;2.93825;2.95646
489;490;0.017496;3.716;3.7335
490;491;0.069074;2.38787;2.45695
491;492;0.028946;2.23188;2.26082
492;493;0.029851;4.27372;4.30357
493;494;0.053101;4.12252;4.17562
494;495;0.02758;8.36978;8.39736
495;496;0.031539;4.48049;4.51203
496;497;0.013453;6.39021;6.40366
497;498;0.018255;5.83309;5.85134
498;499;0.695231;3.55961;4.25484
499;500;0.031541;4.2063;4.23784
500;501;0.01765;4.31342;4.33107
501;502;0.01791;3.39321;3.41112
502;503;0.017799;2.24989;2.26769
503;504;0.023602;3.91239;3.93599
504;505;0.022943;4.37055;4.39349
505;506;0.040943;3.70676;3.7477
506;507;0.188286;7.18563;7.37391
507;508;0.018357;2.69792;2.71627
508;509;0.016415;3.92712;3.94353
509;510;0.040707;6.45083;6.49154
510;511;0.018872;5.04837;5.06724
511;512;0.032751;7.19745;7.2302
512;513;0.018063;2.93989;2.95796
513;514;0.01586;3.81888;3.83474
514;515;0.015486;3.45278;3.46827
515;516;0.054111;5.41994;5.47405
516;517;0.054605;5.36174;5.41634
517;518;0.017112;10.041;10.0581
518;519;0.034838;5.26093;5.29577
519;520;0.016534;2.60286;2.61939
520;521;0.016866;3.83492;3.85178
521;522;0.022752;2.8409;2.86365
522;523;0.020861;3.51841;3.53927
523;524;0.017016;2.66178;2.6788
524;525;0.027551;2.51273;2.54028
525;526;0.017224;6.86983;6.88705
526;527;0.029099;5.61632;5.64542
527;528;0.053042;5.53908;5.59212
528;529;0.028756;8.64446;8.67322
529;530;0.015879;7.38574;7.40161
530;531;0.028145;5.47434;5.50249
531;532;0.016841;4.84206;4.8589
532;533;0.016276;5.29329;5.30957
533;534;0.032751;4.76632;4.79908
534;535;0.026098;3.3328;3.3589
535;536;0.016998;5.86658;5.88357
536;537;0.018381;2.66283;2.68122
537;538;0.017074;3.09404;3.11111
538;539;0.01774;2.46686;2.4846
539;540;0.055681;3.25323;3.30891
540;541;0.017714;3.079;3.09672
541;542;0.017745;2.34331;2.36105
542;543;0.019814;3.79712;3.81694
543;544;0.030749;2.91581;2.94656
544;545;0.01879;2.84651;2.8653
545;546;0.017814;2.81451;2.83233
546;547;0.05704;4.47905;4.53609
547;548;0.018346;6.74887;6.76721
548;549;0.024073;6.72564;6.74972
549;550;0.017232;5.67196;5.68919
550;551;0.016937;3.32228;3.33921
551;552;0.018721;3.65568;3.6744
552;553;0.017228;5.29148;5.30871
553;554;0.0158;2.10772;2.12352
554;555;0.016728;3.49844;3.51517
555;556;0.027927;4.80992;4.83785
556;557;0.020514;6.76914;6.78966
557;558;0.038147;6.98706;7.02521
558;559;0.019874;8.8193;8.83917
559;560;0.016712;4.32625;4.34296
560;561;0.02653;2.71352;2.74005
561;562;0.030143;3.7256;3.75574
562;563;0.02165;8.03371;8.05536
563;564;0.018477;5.48253;5.50101
564;565;0.038519;6.32379;6.36231
